0.000000000000000000e+00,-3.066857877964296319e-01,1.654285772129114207e+00,1.050204764077706576e+00,-3.598936047360825480e-02,-9.443478038585505496e-01,-3.917226472177566809e-01,-1.391394178305715990e-01,-7.088812050083324878e-02,8.916667692581820015e-02,9.917993961108935164e-01,-4.480801142221362277e-01,1.106960034127540293e+00,-6.154889508190418690e-01,-5.211229001909228886e-01,-1.285240226434039013e-01,-7.088812050083324878e-02,-7.070300087324086213e-01,7.278308277907068469e-01,3.128809301113815167e-01,1.194824870207396916e+00,2.379818240109162486e-01,-5.291614481987292340e-01,-1.301889109808237743e-01,0.000000000000000000e+00,-7.490783731050143501e-01,-1.325123816738190907e+00,-1.244910001902850283e+00,9.556663961117102257e-01,1.316937729309823057e-01,-5.613236871928479754e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.282292684598851373e-01,-1.155262026639216844e+00,-9.950973989733973291e-01,8.745778799641548140e-01,-7.456596499736212191e-01,-7.612303212533836350e-01,0.000000000000000000e+00,-7.088812050083354022e-02,-5.212588335217095414e-01,-1.030036829409950450e+00,2.342677505593162013e-01,1.230277388590596432e+00,-1.192772809967924230e+00,-7.420176966956331110e-01,-1.005037815259212236e-01,0.000000000000000000e+00,-4.232602785623476027e-01,2.697723548675087235e-01,1.208728897150818327e+00,9.797833366009230938e-01,-3.430388115103602531e-02,1.475379856950057578e+00,6.015109141266724357e+00,0.000000000000000000e+00,-3.049971406652088879e-01,7.429373911551671039e-01,-5.714907484890700134e-02,2.991806243098512064e-01,1.540503119100861129e+00,3.450444603867894422e+00,5.319063788931492454e+00
0.000000000000000000e+00,-3.066857877964296319e-01,-8.924017539195542303e-01,-7.694569558589141600e-01,9.922780816294805017e-01,1.861513823204923757e+00,5.598303419751744503e-01,-1.391394178305715990e-01,-7.088812050083324878e-02,-5.967308378881679420e-01,6.125262044814887563e-01,-4.480801142221362277e-01,-4.886580330833284469e-01,1.307914020490464013e+00,1.763251456810382756e+00,-1.285240226434039013e-01,-7.088812050083324878e-02,-7.070300087324086213e-01,-1.032340460699515239e+00,-1.238594756391336427e+00,-1.202817009807446658e+00,1.196297893853531802e+00,1.295533200762406079e+00,-1.301889109808237743e-01,0.000000000000000000e+00,-7.490783731050143501e-01,-1.325123816738190907e+00,-1.586215005851541182e+00,-5.546053448901144822e-01,1.408724298322325597e+00,2.702669605002601672e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.282292684598851373e-01,-2.121909844847540694e-01,3.110189573493553628e-01,8.745778799641548140e-01,1.271908737779130272e+00,1.878874839162975485e+00,0.000000000000000000e+00,-7.088812050083354022e-02,-1.351411790611839747e-01,1.433429429268555655e+00,1.062068989284814968e+00,1.230277388590596432e+00,-4.901084152887347223e-01,-7.420176966956331110e-01,-1.005037815259212236e-01,0.000000000000000000e+00,-4.232602785623476027e-01,-9.808279657103464722e-01,-4.847616767907832469e-01,1.166764889387358783e+00,-1.341118401190498410e+00,-7.493190363262458575e-01,-2.311101123851181383e-01,0.000000000000000000e+00,-3.049971406652088879e-01,-1.099056140634503409e+00,-5.714907484890700134e-02,-8.626858778643283765e-01,-1.121273328589611706e+00,-5.184348829679295001e-01,-2.374131035895347963e-01
0.000000000000000000e+00,-3.066857877964296319e-01,-1.104625714423610017e+00,7.902530898010465821e-01,1.696641279470094965e-01,-7.689814521670833569e-01,-3.917226472177566809e-01,-1.391394178305715990e-01,-7.088812050083324878e-02,-5.967308378881679420e-01,-1.094203157850832664e+00,9.565597422735880873e-01,1.106960034127540293e+00,-2.949217889341242405e-01,-5.211229001909228886e-01,-1.285240226434039013e-01,-7.088812050083324878e-02,-7.070300087324086213e-01,-1.384374718397559656e+00,1.519584241835717942e+00,1.354667662208386636e+00,-7.203342458316993602e-01,-5.291614481987292340e-01,-1.301889109808237743e-01,0.000000000000000000e+00,-7.490783731050143501e-01,-1.014061887926408945e+00,1.144225025737986456e+00,9.556663961117102257e-01,-9.857079367864430841e-01,-5.613236871928479754e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.282292684598851373e-01,-2.121909844847540694e-01,9.640771355107317087e-01,3.534788452288094018e-01,-1.418182445891205123e+00,-7.612303212533836350e-01,0.000000000000000000e+00,-7.088812050083354022e-02,-5.212588335217095414e-01,-8.760701882425439013e-01,1.393189484775014586e+00,1.230277388590596432e+00,-1.017106711298126909e+00,-7.420176966956331110e-01,-1.005037815259212236e-01,0.000000000000000000e+00,-4.232602785623476027e-01,-8.021707770563671902e-01,1.208728897150818327e+00,9.797833366009230938e-01,-8.510629561757000472e-01,-7.493190363262458575e-01,-2.311101123851181383e-01,0.000000000000000000e+00,-3.049971406652088879e-01,-1.099056140634503409e+00,6.882736405716177730e-01,8.801138753969409700e-01,-9.549123006089571541e-01,-5.184348829679295001e-01,-2.374131035895347963e-01
0.000000000000000000e+00,-3.066857877964296319e-01,1.017613890616947181e+00,1.050204764077706576e+00,9.922780816294805017e-01,1.335414768130522400e+00,-3.917226472177566809e-01,-1.391394178305715990e-01,-7.088812050083324878e-02,7.750641917398043423e-01,9.917993961108935164e-01,6.756317709744431577e-01,3.091510005221059787e-01,-6.154889508190418690e-01,-5.211229001909228886e-01,-1.285240226434039013e-01,-7.088812050083324878e-02,1.472638611637251627e+00,1.079865085488751264e+00,-5.490500068345729456e-01,-1.202817009807446658e+00,-1.199492280753007289e+00,-5.291614481987292340e-01,-1.301889109808237743e-01,0.000000000000000000e+00,4.664646258483558516e-01,1.163371613756064349e+00,2.909625158662590416e-01,-7.224133161125394498e-01,-9.857079367864430841e-01,-5.613236871928479754e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.282292684598851373e-01,1.021660295667335266e-01,9.640771355107317087e-01,8.745778799641548140e-01,7.675166408409425101e-01,-1.745402856053038243e-01,0.000000000000000000e+00,-7.088812050083354022e-02,-5.212588335217095414e-01,-1.030036829409950450e+00,-1.090214231401481992e+00,-1.865487786922402358e-01,1.090886472739441837e+00,2.001961459035521251e+00,-1.005037815259212236e-01,0.000000000000000000e+00,-4.232602785623476027e-01,-1.338142343018305258e+00,-9.081343202761835709e-01,6.058202310280517144e-01,1.272510638888426415e+00,1.273134503015848074e+00,-2.311101123851181383e-01,0.000000000000000000e+00,-3.049971406652088879e-01,1.356935235085057201e+00,9.367478790451260195e-01,4.928250413388811646e-01,-1.231071607056844069e-01,-5.184348829679295001e-01,-2.374131035895347963e-01
0.000000000000000000e+00,-3.066857877964296319e-01,1.687180486007242575e-01,5.303014155243864769e-01,3.753176163676272270e-01,-4.182487487841490825e-01,-3.917226472177566809e-01,-1.391394178305715990e-01,-7.088812050083324878e-02,-5.967308378881679420e-01,2.332530128520839963e-01,-2.976431855914440039e+00,-1.485919325090121479e+00,9.873468586055463847e-01,-5.211229001909228886e-01,-1.285240226434039013e-01,-7.088812050083324878e-02,-7.070300087324086213e-01,-1.736408976095604073e+00,-1.238594756391336427e+00,7.592532620046998915e-02,8.768592039059933674e-01,-5.291614481987292340e-01,-1.301889109808237743e-01,0.000000000000000000e+00,-7.490783731050143501e-01,-1.325123816738190907e+00,4.616150178406045468e-01,9.556663961117102257e-01,-6.664503054386072822e-01,-5.613236871928479754e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.282292684598851373e-01,-1.155262026639216844e+00,-1.648155577134773564e+00,-5.150195459967664702e-01,7.675166408409425101e-01,-4.678853034293437574e-01,0.000000000000000000e+00,-7.088812050083354022e-02,-1.351411790611839747e-01,4.772965876189599888e-02,-1.255774479146581690e+00,-1.288524686578890854e+00,-1.387762179491399406e-01,1.773296529391258813e+00,-1.005037815259212236e-01,0.000000000000000000e+00,1.906612814441400516e+00,9.844011094834260733e-01,-1.754879607246984330e+00,-1.824939955195612473e+00,-1.976556961559688130e-01,1.879870564818476364e+00,-2.311101123851181383e-01,0.000000000000000000e+00,-3.049971406652088879e-01,-7.572640075135314564e-02,4.397994020981094709e-01,4.928250413388811646e-01,1.374142091120206688e+00,9.698949245955045262e-01,-2.374131035895347963e-01
0.000000000000000000e+00,-3.066857877964296319e-01,1.687180486007242575e-01,1.050204764077706576e+00,7.866245932088627990e-01,-6.751604540121480813e-02,-3.917226472177566809e-01,-1.391394178305715990e-01,-7.088812050083324878e-02,-2.537820804811748987e-01,9.917993961108935164e-01,3.947037996752983391e-01,-4.886580330833284469e-01,1.147630439548005254e+00,-2.355761055657596414e-01,-1.285240226434039013e-01,-7.088812050083324878e-02,1.745097189183459019e+00,5.518136989416846383e-01,-1.066208569002145667e+00,-1.202817009807446658e+00,7.171398589322240946e-01,1.295533200762406079e+00,-1.301889109808237743e-01,0.000000000000000000e+00,7.703503755866983882e-01,7.465486291482772985e-02,-1.586215005851541182e+00,-1.729261143447089255e+00,2.913225886049002344e-01,2.210645138450845870e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.188337290942192093e+00,2.593445365924773038e-01,-1.648155577134773564e+00,-1.904616971957687754e+00,9.499384492335863350e-02,2.465564874811055240e+00,0.000000000000000000e+00,-7.088812050083354022e-02,2.181564747701969509e+00,1.433429429268555655e+00,-1.090214231401481992e+00,-1.288524686578890854e+00,5.638881767300495396e-01,1.773296529391258813e+00,-1.005037815259212236e-01,0.000000000000000000e+00,1.906612814441400516e+00,1.520372675445363919e+00,1.502972884373173224e-01,6.058202310280517144e-01,1.272510638888426415e+00,8.686437951474292873e-01,-2.311101123851181383e-01,0.000000000000000000e+00,-3.049971406652088879e-01,5.382714431785370346e-01,9.367478790451260195e-01,8.801138753969409700e-01,8.750590071782429202e-01,-2.703799150406904772e-01,-2.374131035895347963e-01
0.000000000000000000e+00,-3.066857877964296319e-01,-8.924017539195542303e-01,-1.549311978688894476e+00,-6.529498257354615642e-01,6.339493613646537407e-01,5.598303419751744503e-01,-1.391394178305715990e-01,-7.088812050083324878e-02,-5.967308378881679420e-01,4.228896086667863763e-01,6.756317709744431577e-01,3.091510005221059787e-01,5.064961157781698864e-01,1.477704662185219675e+00,-1.285240226434039013e-01,-7.088812050083324878e-02,-7.070300087324086213e-01,5.518136989416846383e-01,6.576533048897633682e-01,-1.202817009807446658e+00,2.379818240109162486e-01,1.599648975589262001e+00,-1.301889109808237743e-01,0.000000000000000000e+00,-7.490783731050143501e-01,-5.474689947087361119e-01,9.735725237636410068e-01,7.878584248892852582e-01,1.249095482648407751e+00,-5.613236871928479754e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.282292684598851373e-01,-9.980835196134730802e-01,6.375480464300435912e-01,8.745778799641548140e-01,1.271908737779130272e+00,-7.612303212533836350e-01,0.000000000000000000e+00,-7.088812050083354022e-02,-5.212588335217095414e-01,6.635962234315225805e-01,2.342677505593162013e-01,-1.288524686578890854e+00,1.442218670079036702e+00,-5.133527670513702290e-01,-1.005037815259212236e-01,0.000000000000000000e+00,-4.232602785623476027e-01,2.697723548675087235e-01,-6.138903330538287434e-02,4.487557266874461076e-02,7.824551938736279411e-01,-7.493190363262458575e-01,-2.311101123851181383e-01,0.000000000000000000e+00,-3.049971406652088879e-01,-4.850582967046132565e-01,-3.056233133224152687e-01,-4.753970438062684600e-01,-7.885512726283026019e-01,-5.184348829679295001e-01,-2.374131035895347963e-01
0.000000000000000000e+00,-3.066857877964296319e-01,3.809420091047799883e-01,7.902530898010465821e-01,-2.298177733100403408e+00,-9.443478038585505496e-01,-3.917226472177566809e-01,-1.391394178305715990e-01,-7.088812050083324878e-02,-5.967308378881679420e-01,8.021628002961911363e-01,6.756317709744431577e-01,-2.084276100294197409e+00,-1.256623274588877237e+00,-5.211229001909228886e-01,-1.285240226434039013e-01,-7.088812050083324878e-02,1.103457239062139994e-01,1.079865085488751264e+00,8.300394922789542385e-01,-5.634458418034883342e-01,-1.039772935779238017e+00,-5.291614481987292340e-01,-1.301889109808237743e-01,0.000000000000000000e+00,1.074236125325040980e+00,1.163371613756064349e+00,1.144225025737986456e+00,9.556663961117102257e-01,1.408724298322325597e+00,8.246607256289989474e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.793859477409551317e+00,1.359594085772684036e+00,-5.053037653523649864e-01,-1.730917293712572524e+00,1.103778038799734462e+00,1.585529821338935719e+00,0.000000000000000000e+00,-7.088812050083354022e-02,2.181564747701969509e+00,1.433429429268555655e+00,-1.255774479146581690e+00,-1.288524686578890854e+00,1.442218670079036702e+00,1.726420218814184726e-01,-1.005037815259212236e-01,0.000000000000000000e+00,1.129988450106817810e+00,1.520372675445363919e+00,-6.964479985334834922e-01,4.487557266874461076e-02,6.191033788686951533e-01,-7.493190363262458575e-01,-2.311101123851181383e-01,0.000000000000000000e+00,-3.049971406652088879e-01,-2.803923487279831872e-01,6.882736405716177730e-01,2.991806243098512064e-01,-6.221902446476480497e-01,-5.184348829679295001e-01,-2.374131035895347963e-01
0.000000000000000000e+00,-3.066857877964296319e-01,-6.801777934154985550e-01,2.703497412477263162e-01,7.866245932088627990e-01,-7.689814521670833569e-01,-3.917226472177566809e-01,-1.391394178305715990e-01,-7.088812050083324878e-02,-2.537820804811748987e-01,6.125262044814887563e-01,1.137758283761534928e-01,9.075077757261817979e-01,-6.154889508190418690e-01,-5.211229001909228886e-01,-1.285240226434039013e-01,-7.088812050083324878e-02,6.552628789986291169e-01,7.278308277907068469e-01,-8.938223816129546861e-01,1.194824870207396916e+00,-1.199492280753007289e+00,-5.291614481987292340e-01,-1.301889109808237743e-01,0.000000000000000000e+00,1.074236125325040980e+00,8.523096849442824974e-01,-2.209949900567773906e-01,4.522424824444353231e-01,-1.145336752460361041e+00,-5.613236871928479754e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.282292684598851373e-01,-5.501247745901027830e-02,9.640771355107317087e-01,1.797791669836942274e-01,-1.250051746911809092e+00,-7.612303212533836350e-01,0.000000000000000000e+00,-7.088812050083354022e-02,-5.212588335217095414e-01,-8.760701882425439013e-01,1.227629237029914888e+00,2.857266104020386166e-01,9.152203740696444045e-01,-5.133527670513702290e-01,-1.005037815259212236e-01,0.000000000000000000e+00,-4.232602785623476027e-01,-6.235135884023879083e-01,5.736699319227176463e-01,-1.077013744049869715e+00,7.824551938736279411e-01,4.641530872790105566e-01,-2.311101123851181383e-01,0.000000000000000000e+00,-3.049971406652088879e-01,-1.099056140634503409e+00,-3.056233133224152687e-01,8.801138753969409700e-01,1.207781063139552025e+00,-2.703799150406904772e-01,-2.374131035895347963e-01
0.000000000000000000e+00,-3.066857877964296319e-01,3.809420091047799883e-01,5.303014155243864769e-01,3.753176163676272270e-01,4.585830096731866035e-01,-3.917226472177566809e-01,-1.391394178305715990e-01,-7.088812050083324878e-02,-2.537820804811748987e-01,8.021628002961911363e-01,1.137758283761534928e-01,7.080555173248231915e-01,9.873468586055463847e-01,-5.211229001909228886e-01,-1.285240226434039013e-01,-7.088812050083324878e-02,-7.070300087324086213e-01,5.518136989416846383e-01,1.002425679668145220e+00,8.751392862054178101e-01,1.356017238827301297e+00,3.831858762818384223e-01,-1.301889109808237743e-01,0.000000000000000000e+00,-7.490783731050143501e-01,-7.029999591146270932e-01,8.029200217892955571e-01,4.522424824444353231e-01,1.408724298322325597e+00,5.474638430646295850e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.282292684598851373e-01,-1.155262026639216844e+00,-1.648155577134773564e+00,-1.904616971957687754e+00,5.993859418615464785e-01,4.121497500427760419e-01,0.000000000000000000e+00,-7.088812050083354022e-02,-5.212588335217095414e-01,-1.030036829409950450e+00,-1.255774479146581690e+00,-1.288524686578890854e+00,1.090886472739441837e+00,1.726420218814184726e-01,-1.005037815259212236e-01,0.000000000000000000e+00,5.013110271779731342e+00,1.520372675445363919e+00,-2.730753550480830572e-01,4.487557266874461076e-02,1.109158823883493517e+00,-3.448283284578270158e-01,-2.311101123851181383e-01,0.000000000000000000e+00,1.219988562660835552e+00,5.382714431785370346e-01,1.913251636246012521e-01,6.864694583679110673e-01,2.096148952556247114e-01,-5.184348829679295001e-01,-2.374131035895347963e-01
